book_id,book_title,language,speaker_id,section_id,section_number,section_title,playtime,audio_link,file_id
20679,"Tales of Chekhov, Vol. 13, Love and Other Stories",English,11948,647641,1,01 - Love,831,https://www.archive.org/download/talesofchekhovvol13_2409_librivox/talesofchekhov13_01_chekhov.mp3,talesofchekhov13_01_chekhov
20682,Lyric Poems,English,7170,647817,1,Dedication,178,https://www.archive.org/download/lyricpoems_southey_2407_librivox/lyricpoems_01_southey.mp3,lyricpoems_01_southey
20683,Ode to Neptune,English,18543,647861,1,Ode to Neptune - Read by ARB,87,https://www.archive.org/download/odetoneptune_2406.poem_librivox/odetoneptune_wheatley_arb.mp3,odetoneptune_wheatley_arb
20684,Indifferent Mariner,English,12142,647879,1,The Indifferent Mariner - Read by AL,145,https://www.archive.org/download/theindifferentmariner_2407.poem_librivox/mariner_macy_al.mp3,mariner_macy_al
20685,Female Detective,English,16619,647894,1,Introduction,400,https://www.archive.org/download/thefemaledetective_2411_librivox/femaledetective_01_forrester.mp3,femaledetective_01_forrester
20689,"Borden of Yale '09: ""The Life that Counts""",English,19553,647986,1,Introduction,292,https://www.archive.org/download/bordenofyale09_2411_librivox/bordenofyale_00_taylor.mp3,bordenofyale_00_taylor
20693,History of Witchcraft in England from 1558 to 1718,English,19504,648089,1,Preface,707,https://www.archive.org/download/ahistoryofwitchcraftinenglandfrom1558to_2411_librivox/witchcraftengland1558to1718_00_notestein.mp3,witchcraftengland1558to1718_00_notestein
20696,Short Poetry Collection 254,English,7170,650845,1,1915,446,https://www.archive.org/download/spc254_2408_librivox/spc254_1915_asm.mp3,spc254_1915_asm
20697,Hardy Boys: The Shore Road Mystery (version 2),English,19522,648209,1,Stolen Cars,547,https://www.archive.org/download/hardyboysshoreroadmysteryversion2_2407_librivox/hardyboysshoreroadmystery_01_dixon.mp3,hardyboysshoreroadmystery_01_dixon
20698,"Memoirs of the Lady Hester Stanhope, Vol III",English,13055,648240,1,Chapter 1 - Part I,1174,https://www.archive.org/download/memoirsladyhesterstanhopevol3_2408_librivox/memoirsladystanhopevol3_01_stanhope.mp3,memoirsladystanhopevol3_01_stanhope
20699,Danny the Detective,English,19451,648271,1,In the Straw-Loft,330,https://www.archive.org/download/dannythedetective_2409_librivox/dannythedetective_01_barclay.mp3,dannythedetective_01_barclay
20700,Selected Poems,English,9872,648284,1,To Her Portrait,98,https://www.archive.org/download/selectedpoems_cruz_2406_librivox/selectedpoems_01_delacruz.mp3,selectedpoems_01_delacruz
20702,Socialist Readings for Children,English,13278,648293,1,Preface and The First Socialist,747,https://www.archive.org/download/socialistreadingsforchildren_2408_librivox/socialistreadingsforchildren_01_spargo.mp3,socialistreadingsforchildren_01_spargo
20703,"Thrill Book Vol. I No. 8, June 15, 1919",English,19122,648305,1,The Vengeance of Vishnu by George C. Jenks,2631,https://www.archive.org/download/thrillbookvol1no8_2411_librivox/thrillbookvol1no8_01_various.mp3,thrillbookvol1no8_01_various
20706,Venice,English,6097,648335,1,Arrival and First Impresssions,1248,https://www.archive.org/download/venice_2408_librivox/venice_01_menpes.mp3,venice_01_menpes
20707,Stormy Sunset,English,12142,648351,1,A Stormy Sunset - Read by AL,82,https://www.archive.org/download/astormysunset_2407.poem_librivox/stormysunset_cawein_al.mp3,stormysunset_cawein_al
20708,Tristram and Iseult and other poems,English,7170,648374,3,Tristram and Iseult Part 3: Iseult of Brittany,1045,https://www.archive.org/download/tristramandiseult_2407_librivox/tristram_03_arnold.mp3,tristram_03_arnold
20710,Short Story Collection 111,English,11607,648458,1,"A ""Badman"" at Fourteen",150,https://www.archive.org/download/ssc111_2409_librivox/ssc111_01_various.mp3,ssc111_01_various
20711,Diary of a Russian Lady,English,19584,648468,1,Early Recollections,929,https://www.archive.org/download/diaryofarussianlady_2502_librivox/diaryofarussianlady_001_doukhovsky.mp3,diaryofarussianlady_001_doukhovsky
20712,Glaucia the Greek Slave,English,19479,648596,1,Preface,201,https://www.archive.org/download/glaucia_2412_librivox/glaucia_00_leslie.mp3,glaucia_00_leslie
20713,Sacred and Profane Love,English,1255,648619,1,"Part 1, Chapter 1",1143,https://www.archive.org/download/sacredandprofanelove_2407_librivox/sacredandprofanelove_01_bennett.mp3,sacredandprofanelove_01_bennett
20720,Mrs. Harry Harper's Awakening,English,3157,648783,1,Mrs. Harry Harper's Awakening I - Carried by a Good Current,977,https://www.archive.org/download/mrsharryharpersawakening_2409_librivox/mrsharryharpersawakening_01_pansy.mp3,mrsharryharpersawakening_01_pansy
20721,Marigold Miscellany,English,9872,648794,1,The Marigold,108,https://www.archive.org/download/marigoldmiscellany_2407_librivox/marigoldmiscellany_01_various.mp3,marigoldmiscellany_01_various
20722,Biographical Sketches of the Signers of the Declaration of American Independence,English,19479,648805,1,Preface,232,https://www.archive.org/download/signersofthedeclaration_2501_librivox/signersofthedeclaration_01_lossing.mp3,signersofthedeclaration_01_lossing
20724,"Banana, Its Cultivation, Distribution and Commercial Uses",English,8425,648915,1,Forward and Preface,391,https://www.archive.org/download/banana_2501_librivox/banana_00_fawcett.mp3,banana_00_fawcett
20725,Booklover and His Books,English,8425,648954,1,Books and Booklovers,619,https://www.archive.org/download/bookloverandhisbooks_2409_librivox/booklover_01_koopman.mp3,booklover_01_koopman
20726,"Arcadian Adventures with the Idle Rich, Version 2",English,17246,648995,1,"A Little Dinner with Mr. Lucullus Fyshe, Part 1",1401,https://www.archive.org/download/arcadianadventureidlerich_2411_librivox/arcadianadventures_01_leacock.mp3,arcadianadventures_01_leacock
20727,Green Fields and Running Brooks,English,12142,649026,1,Green Fields and Running Brooks - Read by AL,84,https://www.archive.org/download/greenfieldsandrunningbrooks_2407.poem_librivox/greenfields_riley_al.mp3,greenfields_riley_al
20728,Malade,English,7170,649037,1,Malade - Read by AAM,126,https://www.archive.org/download/malade_2407.poem_librivox/malade_lawrence_aam.mp3,malade_lawrence_aam
20731,Wonderful Story of Ravalette,English,6687,649110,1,The Strange Man,881,https://www.archive.org/download/wonderfulstoryofravalette_2409_librivox/wonderfulstoryofravalette_01_randolph.mp3,wonderfulstoryofravalette_01_randolph
20732,"Sinking of the ""Titanic"" : most appalling ocean horror",English,19251,649128,1,Preface and Introduction,701,https://www.archive.org/download/titanicsinking_2411_librivox/sinkingofthetitanic_00_mowbray.mp3,sinkingofthetitanic_00_mowbray
20735,Reviewers Reviewed,English,13852,649204,1,Preface,865,https://www.archive.org/download/reviewersreviewed_2407_librivox/reviewers_01_mowattritchie.mp3,reviewers_01_mowattritchie
20738,Curiosities of the Hymnal,English,8425,649235,1,Dedication and Preface,249,https://www.archive.org/download/curiositieshymnal_2409_librivox/curiositiesofthehymnal_00_price.mp3,curiositiesofthehymnal_00_price
20739,Letters from the West,English,17965,649255,1,Preface,103,https://www.archive.org/download/lettersfromthewest_2407_librivox/lettersfromthewest_00_hall.mp3,lettersfromthewest_00_hall
20741,Masterpieces of Mystery: Ghost Stories,English,6399,649319,1,'The Listener' by Algernon Blackwood,3269,https://www.archive.org/download/ghoststories_2407_librivox/masterpiecesofmysteryghoststories_01_various.mp3,masterpiecesofmysteryghoststories_01_various
20742,First Love And Other Fascinating Stories of Spanish Life (Version 2),English,6399,649328,1,First Love by Emilia Pardo-Bazan,1022,https://www.archive.org/download/firstlove_2408_librivox/firstlove_01_various.mp3,firstlove_01_various
20744,Wrong Twin,English,17732,649394,1,Chapter One,3582,https://www.archive.org/download/thewrongtwin_2409_librivox/wrongtwin_01_wilson.mp3,wrongtwin_01_wilson
20745,Shout Treason: the Trial of Aaron Burr,English,13278,649416,1,Prologue,579,https://www.archive.org/download/shouttreason_2411_librivox/shouttreason_00_beirne.mp3,shouttreason_00_beirne
20747,Cat Saw Murder,English,251,649477,1,Chapter 1: Lilly is Frightened,1479,https://www.archive.org/download/thecatsawmurder_2410_librivox/catsawmurder_01_hitchens.mp3,catsawmurder_01_hitchens
20752,Summer Evening At Home,English,8786,649554,1,Summer Evening At Home - Read by BK,114,https://www.archive.org/download/summereveningathome_2407.poem_librivox/summereveningathome_bowles_bk.mp3,summereveningathome_bowles_bk
20753,Brooklyn Murders,English,17155,649573,1,A Family Celebration,942,https://www.archive.org/download/brooklynmurders_2408_librivox/brooklynmurders_01_cole.mp3,brooklynmurders_01_cole
20756,A Century of Dishonor,English,18946,649658,1,"Preface, by Bishop Whipple",752,https://www.archive.org/download/acenturyofdishonor_2501_librivox/centurydishonor_01_jackson.mp3,centurydishonor_01_jackson
20757,Inimitable Jeeves,English,251,649690,1,CHAPTER 1: JEEVES EXERTS THE OLD CEREBELLUM,1128,https://www.archive.org/download/theinimitablejeeves_2408_librivox/inimitablejeeves_01_wodehouse.mp3,inimitablejeeves_01_wodehouse
20758,Rover Boys at Big Bear Lake,English,8425,649708,1,Introduction,186,https://www.archive.org/download/roverboysbigbearlake_2502_librivox/roverboysbigbearlake_00_winfield.mp3,roverboysbigbearlake_00_winfield
20761,"Poetical Works of Thomas Lovell Beddoes, Volume 1",English,7170,649788,1,POEMS COLLECTED IN 1851: Alfarabi,791,https://www.archive.org/download/poeticalworksbeddoes1_2409_librivox/poeticalworks_01_beddoes.mp3,poeticalworks_01_beddoes
20762,Pictures and Problems from London Police Courts,English,18979,649840,1,Preface and Preface to the New Edition,272,https://www.archive.org/download/picturesproblemspolicecourts_2412_librivox/picturesandproblems_00_holmes.mp3,picturesandproblems_00_holmes
20764,Wild-flower Sonnets,English,7170,649887,1,Broom-Crowberry (Corema),102,https://www.archive.org/download/wildflowersonnets_2409_librivox/wildflowersonnets_01_shawforman.mp3,wildflowersonnets_01_shawforman
20765,Criminal man: according to the classification of Cesare Lombroso,English,10851,650099,1,Introduction,839,https://www.archive.org/download/criminalman_2501_librivox/criminalman_00_lombroso.mp3,criminalman_00_lombroso
20767,Poems of Madison Cawein Vol. 2: New World Idylls and Poems of Love,English,19697,649948,1,New World Idylls,62,https://www.archive.org/download/poemsofmadisoncaweinvol2_2502_librivox/poemsvol2_001_cawein.mp3,poemsvol2_001_cawein
20770,Making over Martha,English,15806,650172,1,Chapter 1,1567,https://www.archive.org/download/makingovermartha_2409_librivox/makingovermartha_01_lippmann.mp3,makingovermartha_01_lippmann
20771,Beautiful Stories from Shakespeare - version 2,English,19584,650189,1,Preface,260,https://www.archive.org/download/beautifulstoriesfromshakespeareversion2_2408_librivox/beautifulstoriesfromshakespeare_00_nesbit.mp3,beautifulstoriesfromshakespeare_00_nesbit
20772,Short Science Fiction Collection 101,English,18128,650215,2,Space Brat,791,https://www.archive.org/download/shortsciencefictioncollection101_2409_librivox/shortsciencefictioncollection101_02_various.mp3,shortsciencefictioncollection101_02_various
20774,Moll Flanders - Version 2,English,15664,650251,1,Author's preface,637,https://www.archive.org/download/mollflanders_2408_librivox/mollflanders_00_defoe.mp3,mollflanders_00_defoe
20775,On the Tombs in Westminster Abbey,English,7170,650278,1,On the Tombs in Westminster Abbey - Read by AAM,90,https://www.archive.org/download/onthetombs_2407.poem_librivox/westminsterabbey_beaumont_aam.mp3,westminsterabbey_beaumont_aam
20776,Wanderer's Life-Song,English,12142,650303,1,The Wanderer's Life-Song - Read by AL,182,https://www.archive.org/download/thewandererslife-song_2408.poem_librivox/wandererslifesong_waite_al.mp3,wandererslifesong_waite_al
20779,"Golden heart, and other fairy stories",English,19416,650349,1,Part one of GOLDEN HEART,1574,https://www.archive.org/download/goldenheartfairystories_2409_librivox/goldenheart_01_jacob.mp3,goldenheart_01_jacob
20780,Old Regime and the Revolution,English,19416,650362,1,Preface,1076,https://www.archive.org/download/oldregime_2408_librivox/oldregime_01_tocqueville.mp3,oldregime_01_tocqueville
20782,Just Men of Cordova,English,18980,650396,1,Three Men of Cordova,1809,https://www.archive.org/download/justmenofcordova_2409_librivox/justmenofcordova_01_wallace.mp3,justmenofcordova_01_wallace
20783,Voice From The Main Deck,English,3664,650413,1,Chapter 1,1479,https://www.archive.org/download/voicefromthemaindeck_2408_librivox/voicefrommaindeck_01_leech.mp3,voicefrommaindeck_01_leech
20784,Second Stage Lensmen,English,251,650432,1,Historical,1108,https://www.archive.org/download/secondstagelensmen_2409_librivox/secondstagelensmen_01_smith.mp3,secondstagelensmen_01_smith
20785,"Max Havelaar; or, the Coffee Auctions of the Dutch Trading Company",English,107,650466,1,Preface,724,https://www.archive.org/download/maxhavelaar_2409_librivox/maxhavelaar_00_multatuli.mp3,maxhavelaar_00_multatuli
20786,My War Experiences in Two Continents,English,17965,650487,1,Preface,328,https://www.archive.org/download/mywarexperiences_2408_librivox/mywarexperiencesintwocontinents_00_macnaughtan.mp3,mywarexperiencesintwocontinents_00_macnaughtan
20787,"Mother Earth, Vol. 1 No. 7, September 1906",English,18543,650503,1,The Genius of Revolution by John F. Valter,99,https://www.archive.org/download/motherearthvol1no7september1906_2501_librivox/motherearthvol1no7sept1906_01_various.mp3,motherearthvol1no7sept1906_01_various
20788,Homicide Hussy,English,16576,650522,1,Chapter 1,1596,https://www.archive.org/download/homicidehussy_2411_librivox/homicidehussy_01_mcguire.mp3,homicidehussy_01_mcguire
20789,Shadow of the Unseen,English,7532,650539,1,On the Eve of Freedom,1154,https://www.archive.org/download/shadowoftheunseen_2410_librivox/shadowoftheunseen_01_pain.mp3,shadowoftheunseen_01_pain
20790,"Devotional Hours with the Bible, Vol 1",English,3645,650569,1,Preface,138,https://www.archive.org/download/devotionalhours1_2409_librivox/devotionalhours1_00_miller.mp3,devotionalhours1_00_miller
20792,"Little Robinson of Paris, or, Industry's Triumph",English,13852,650597,1,Preface,148,https://www.archive.org/download/robinson_2408_librivox/robinson_00_foa.mp3,robinson_00_foa
20794,Land of the Changing Sun,English,16209,650698,1,Chapters 1 - 3,3253,https://www.archive.org/download/landofthechangingsun_2412_librivox/landofthechangingsun_01_harben.mp3,landofthechangingsun_01_harben
20795,Short Story Classics (American) Volume One,English,19587,650704,1,"Rip Van Winkle, by Washington Irving, Part 1",1718,https://www.archive.org/download/ssc-american-1_2412_librivox/ssc-american-1_01_various.mp3,ssc-american-1_01_various
20797,"Furthest Reaches of Space (Ed Reads Short Sci-fi, vol. VIII)",English,6399,650744,1,'Wanderlust' by Alan E. Nourse,1099,https://www.archive.org/download/furtherreachesspace_2407_librivox/edreadsshortscifivolviii_01_various.mp3,edreadsshortscifivolviii_01_various
20798,Phaedra and other Poems and Ballads,English,7170,650756,2,A Ballad of Life,367,https://www.archive.org/download/phaedraandotherpoemsandballads_2408_librivox/phaedra_02_swinburne.mp3,phaedra_02_swinburne
20799,10 Cakes Husbands Like Best: From Spry's Recipe Round-up,English,8425,650791,1,Introduction,138,https://www.archive.org/download/10cakes_2408_librivox/10cakes_00_leverbrothers.mp3,10cakes_00_leverbrothers
20800,"On the beautiful Portrait of Mrs. Foreman, as Pandora",English,13577,650805,1,"On the beautiful Portrait of Mrs. Foreman, as Pandora, Read by APS",126,https://www.archive.org/download/onthebeautifulportraitofmrsforemanaspan_2408.poem_librivox/portrait_gent_aps.mp3,portrait_gent_aps
20802,"Scientific American Supplement, No. 484, April 11, 1885",English,8425,650873,1,Blaauw Krantz Viaduct in Cape Colony,408,https://www.archive.org/download/sciamersuppl484_2411_librivox/sciamsuppl484april1885_01_various.mp3,sciamsuppl484april1885_01_various
20803,Hawthorne,English,18074,650893,1,Early Years I,1429,https://www.archive.org/download/hawthorne_2409_librivox/hawthorne_01_james.mp3,hawthorne_01_james
20804,Man from the North,English,1255,650900,1,Chapter 1,143,https://www.archive.org/download/manfromthenorth_2409_librivox/manfromthenorth_01_bennett.mp3,manfromthenorth_01_bennett
20806,Short Mystery and Suspense Collection 017,English,19792,651091,1,The Adventure of the Three Students,2553,https://www.archive.org/download/sms017_2501_librivox/sms018_01_various.mp3,sms018_01_various
20807,Short Poetry Collection 255,English,14643,651118,1,Admetus,1752,https://www.archive.org/download/spc255_2409_librivox/spc255_admetus_a.mp3,spc255_admetus_a
20808,Enchiridion (Higginson Translation),English,19593,651142,1,Introduction - by Albert Salomon,887,https://www.archive.org/download/enchiridion_2408_librivox/enchiridion_01_epictetus.mp3,enchiridion_01_epictetus
20809,Truth About the Congo,English,3796,651154,1,"Preface.  I, part 1",892,https://www.archive.org/download/truthaboutcongo_2408_librivox/truthaboutcongo_01_starr.mp3,truthaboutcongo_01_starr
20810,Letters to the Joneses,English,13374,651181,1,Preface,185,https://www.archive.org/download/letterstothejoneses_2501_librivox/letterstojoneses_00_titcomb.mp3,letterstojoneses_00_titcomb
20811,Scherzo,English,4705,651217,1,Scherzo - Read by ALP,67,https://www.archive.org/download/scherzo_2408.poem_librivox/scherzo_leopardi_alp.mp3,scherzo_leopardi_alp
20813,Magnificent Fight: Marines in the Battle for Wake Island,English,14238,651253,1,"Chapter 1, Part 1 - A Magnificent Fight: Marines in the Battle for Wake Island",1691,https://www.archive.org/download/amagnificentfight_2409_librivox/battleforwakeisland_01_cressman.mp3,battleforwakeisland_01_cressman
20814,Wooing Of The Southland,English,4705,651329,1,The Wooing Of The Southland - Read by ALP,136,https://www.archive.org/download/thewooingofthesouthland_2408.poem_librivox/southland_field_alp.mp3,southland_field_alp
20815,Science and the Modern World,English,8799,651342,1,Preface,294,https://www.archive.org/download/scienceandthemodernworld_2411_librivox/scienceandthemodernworld_00_whitehead.mp3,scienceandthemodernworld_00_whitehead
20817,With Poor Immigrants to America,English,17965,651391,1,Prologue,700,https://www.archive.org/download/poorimmigrants_2408_librivox/poorimmigrants_00_graham.mp3,poorimmigrants_00_graham
20818,Everybody's Book of Luck,English,18979,651419,1,Things That Bring You Good Luck And Bad Luck,528,https://www.archive.org/download/everybodysbookofluck_2501_librivox/everybodysbookofluck_01_anonymous.mp3,everybodysbookofluck_01_anonymous
20821,John Hancock: The Picturesque Patriot,English,17597,651475,1,Preface,414,https://www.archive.org/download/johnhancock_2501_librivox/johnhancock_00_sears.mp3,johnhancock_00_sears
20823,What I Believe,English,19627,651523,1,Preface,74,https://www.archive.org/download/whatibelieve_2408_librivox/whatibelieve_00_russell.mp3,whatibelieve_00_russell
20825,With Porter in the Essex,English,3664,651540,1,Prologue,469,https://www.archive.org/download/withporterinessex_2408_librivox/withporterinessex_00_otis.mp3,withporterinessex_00_otis
20826,Medieval Contributions to Modern Civilisation,English,19584,651556,1,Introductory: the Middle Ages and Their Characteristic Features Part 1 by F. J. C. Hearnshaw,1119,https://www.archive.org/download/medievalcontributions_2412_librivox/medievalmoderncivilisation_01_various.mp3,medievalmoderncivilisation_01_various
20827,Lady Macbeth of the Mzinsk District,English,6097,651579,1,Chapter I,393,https://www.archive.org/download/ladymacbethmzinsk_2409_librivox/ladymacbeth_01_leskov.mp3,ladymacbeth_01_leskov
20828,Robert Browning (Version 2),English,14439,651594,1,"Chapter 1, Part 1",2155,https://www.archive.org/download/robertbrowning_2501_librivox/robertbrowning_01_chesterton.mp3,robertbrowning_01_chesterton
20829,Constantine the Great: The Reorganization of the Empire and the Triumph of the Church,English,3681,651611,1,Preface,166,https://www.archive.org/download/constantine_2411_librivox/constantine_00_firth.mp3,constantine_00_firth
20830,Black Cat Vol. 04 No. 06 March 1899,English,17662,651628,1,"Underwater House, by Frank Bailey Millard",1657,https://www.archive.org/download/blackcat0406_2409_librivox/blackcat0406mar1899_1_various.mp3,blackcat0406mar1899_1_various
20832,Heart of London,English,19692,651703,1,THE NEW ROMANCE,477,https://www.archive.org/download/heartoflondon_2502_librivox/heartoflondon_01.mp3,heartoflondon_01
20834,Story-Lives of Great Musicians,English,17576,651788,1,Bach Part 1,897,https://www.archive.org/download/storylivesofgreatmusicians_2410_librivox/storylivesgreatmusicians_01_rowbotham.mp3,storylivesgreatmusicians_01_rowbotham
20835,Key-Note,English,7170,651833,1,The Key-Note - Read by AAM,78,https://www.archive.org/download/thekey-note_2408.poem_librivox/keynote_rossetti_aam.mp3,keynote_rossetti_aam
20837,Lancelot Biggs Collection,English,17713,651870,1,F.O.B. Venus,2054,https://www.archive.org/download/lancelotbiggscollection_2502_librivox/lancelotbiggs_01_bond.mp3,lancelotbiggs_01_bond
20839,"Captain Billy's Whiz Bang, Vol. 3, No. 29, January, 1922",English,8425,651969,1,Introduction,156,https://archive.org/download/whizbangv3n29_2411_librivox/whizbangv3n29_00_fawcett.mp3,whizbangv3n29_00_fawcett
20840,Odyssey (Version 4),English,15664,651989,1,Prefaces to First and Second Editions,1009,https://www.archive.org/download/odyssey_2409_librivox/odyssey_00_homer.mp3,odyssey_00_homer
20843,"Bunny Cottontail, Jr.",English,19464,652041,1,Chapter 1,470,https://www.archive.org/download/bunnycottontailjr_2411_librivox/bunnycottontailjr_01_smith.mp3,bunnycottontailjr_01_smith
20844,"Apple-Tree Table, and Other Sketches",English,19584,652055,1,The Apple Tree Table Part 1,1490,https://www.archive.org/download/appletreetable_2409_librivox/appletreetable_01_melville.mp3,appletreetable_01_melville
20847,Blue Germ,English,17713,652099,1,Black Magic,337,https://www.archive.org/download/bluegerm_2410_librivox/bluegerm_01_swayne.mp3,bluegerm_01_swayne
20850,Camp Fire Girls on the Edge of the Desert,English,19162,652193,1,Flower of Gold,1005,https://archive.org/download/campfiregirlsedgedesert_2411_librivox/campfiregirlsedgeofdesert_01_vandercook.mp3,campfiregirlsedgeofdesert_01_vandercook
20851,Coming Home,English,12142,652227,1,Coming Home - Read by AL,93,https://www.archive.org/download/cominghome_2408.poem_librivox/cominghome_lardner_al.mp3,cominghome_lardner_al
20852,At Loafing-Holt,English,7170,652240,1,At Loafing-Holt - Read by AAM,144,https://www.archive.org/download/atloafing-holt_2409.poem_librivox/atloafingholt_dunbar_aam.mp3,atloafingholt_dunbar_aam
20854,"Abbe Mouret's Transgression, Book Five of Rougon-Macquart Cycle",English,17732,652285,1,Introduction,904,https://www.archive.org/download/abbemouretstransgressionbookfive_2412_librivox/abbemouretstransgession_00_zola.mp3,abbemouretstransgession_00_zola
20855,Dangerfield Talisman,English,16541,652336,1,Chapter 1,1547,https://www.archive.org/download/dangerfieldtalisman_2501_librivox/dangerfieldtalisman_01_stewart.mp3,dangerfieldtalisman_01_stewart
20856,"Adventures of Captain Bonneville, U. S. A., in the Rocky Mountains and the Far West",English,12055,652351,1,Section 1,739,https://www.archive.org/download/captainbonneville_2412_librivox/captainbonneville_01_irving.mp3,captainbonneville_01_irving
20857,"Mesmeric Guide, for Family Use",English,3617,652391,1,Introduction,145,https://www.archive.org/download/mesmericguide_2408_librivox/mesmericguide_00_saunders.mp3,mesmericguide_00_saunders
20859,James B. Eads,English,3664,652418,1,Chapter 1 - Early Training,1332,https://www.archive.org/download/jamesbeads_2408_librivox/jamesbeads_01_how.mp3,jamesbeads_01_how
20863,"Lulu's Library, Volume 1",English,16209,652479,1,I. A Christmas Dream,2180,https://www.archive.org/download/luluslibraryvolume1_2411_librivox/luluslibraryvolume1_01_alcott.mp3,luluslibraryvolume1_01_alcott
20864,America of the Fifties: Letters of Fredrika Bremer,English,17965,652494,1,Introduction,1246,https://www.archive.org/download/america_2409_librivox/america_00_bremer.mp3,america_00_bremer
20868,Wholesome Cooking,English,10159,652643,1,Soups,882,https://www.archive.org/download/wholesomecooking_2410_librivox/wholesomecooking_01_harris.mp3,wholesomecooking_01_harris
20871,In Ship and Prison: A Story of Five Years in the Continental Navy with Captain Samuel Tucker,English,3664,652707,1,Author’s Note,150,https://www.archive.org/download/inshipandprison_2409_librivox/inshipandprison_00_chipman.mp3,inshipandprison_00_chipman
20872,Troades,English,7170,652731,1,Introduction and Dramatis Personae,263,https://www.archive.org/download/troades_2410_librivox/troades_0_seneca.mp3,troades_0_seneca
20873,Sky Is An Immortal Tent Built By The Sons Of Los,English,7170,652793,1,The Sky Is An Immortal Tent Built By The Sons Of Los - Read by AAM,158,https://www.archive.org/download/thesky_2409.poem_librivox/sky_blake_aam.mp3,sky_blake_aam
20880,Short Story Collection 112,English,19383,653016,1,Annabel Lee,192,https://www.archive.org/download/ssc112_2411_librivox/ssc112_01_various.mp3,ssc112_01_various
20883,Bond of Black,English,9284,653067,1,London's Delight,1498,https://www.archive.org/download/bondofblack_2502_librivox/bondofblack_01_lequeux.mp3,bondofblack_01_lequeux
20884,Love Sonnets of a Car Conductor,English,8786,653092,1,Introduction,525,https://www.archive.org/download/lovesonnetsofacarconductor_2409_librivox/sonnetsofacarconductor_0_irwin.mp3,sonnetsofacarconductor_0_irwin
20885,"Barnaby Rudge, A Tale of the Riots of Eighty (version 4)",English,17732,653095,1,Preface,529,https://www.archive.org/download/barnabyrudge4_2501_librivox/barnabyrudge4_00_dickens.mp3,barnabyrudge4_00_dickens
20887,Meredith Mystery,English,16205,653235,1,The Temptation,1368,https://www.archive.org/download/meredithmystery_2411_librivox/meredithmystery_01_lincoln.mp3,meredithmystery_01_lincoln
20888,Moon-Drowned,English,12142,653268,1,Moon-Drowned - Read by AL,146,https://www.archive.org/download/moon-drowned_2409.poem_librivox/moondrowned_riley_al.mp3,moondrowned_riley_al
20889,Frightened,English,18500,653288,1,Frightened - Read by AD,109,https://www.archive.org/download/frightened_2409.poem_librivox/frightened_reed_ad.mp3,frightened_reed_ad
20892,"Life and Letters of Mary Wollstonecraft Shelley, Volume 1",English,13055,653434,1,Preface,259,https://www.archive.org/download/lifelettersmarywollstonecraftshelleyvol1_librivox/lifeandlettersofmarywollstonecraftshelleyvolume1_00_marshall.mp3,lifeandlettersofmarywollstonecraftshelleyvolume1_00_marshall
20896,Short Poetry Collection 256,English,17784,653600,1,Annabel Lee,165,https://www.archive.org/download/spc256_2410_librivox/spc256_annabellee_fm.mp3,spc256_annabellee_fm
20898,Essays on Things,English,8425,653640,1,Sunrise,424,https://www.archive.org/download/essaysonthings_2502_librivox/essaysonthings_01_phelps.mp3,essaysonthings_01_phelps
20899,Something-Different Dish,English,8425,653693,1,Preface,73,https://www.archive.org/download/somethingdifferentdish_2502_librivox/somethingdifferentdish_00_neil.mp3,somethingdifferentdish_00_neil
20900,Up The Slot: Marines in the Central Solomons,English,14238,653703,1,Chapter 1 - Up the Slot: Marines in the Central Solomons,1706,https://www.archive.org/download/uptheslotmarinescentralsolomons_2409_librivox/marinesincentralsolomons_01_melson.mp3,marinesincentralsolomons_01_melson
20901,Silk Stocking Murders,English,16205,653708,1,A Letter for Mr. Sheringham,909,https://www.archive.org/download/silkstockingmurders_2412_librivox/silkstockingmurders_01_berkeley.mp3,silkstockingmurders_01_berkeley
20905,"Devotional Hours with the Bible, Vol 2",English,3645,655361,1,Preface,130,https://www.archive.org/download/devotionalhours2_2502_librivox/devotionalhours2_00_miller.mp3,devotionalhours2_00_miller
20906,Childe Roland and Other Poems,English,7170,653865,1,"""Childe Roland to the Dark Tower Came""",1037,https://www.archive.org/download/childerolandotherpoems_2409_librivox/childeroland_01_browning.mp3,childeroland_01_browning
20907,Gentle Art of Tramping,English,8425,653875,1,I. We Set Out,400,https://www.archive.org/download/gentleartoftramping_2411_librivox/gentleartoftramping_01_graham.mp3,gentleartoftramping_01_graham
20908,Simon Called Peter,English,1255,653911,1,Prologue,348,https://www.archive.org/download/simoncalledpeter_2411_librivox/simoncalledpeter_01_keable.mp3,simoncalledpeter_01_keable
20913,"Orlando, A Biography (version 3)",English,6097,654315,1,Preface,279,https://www.archive.org/download/orlandoabiography2_2412_librivox/orlando_01_woolf.mp3,orlando_01_woolf
20914,Poems We All Love,English,8425,654336,1,Introduction,122,https://www.archive.org/download/poemswealllove_2412_librivox/poemswealllove_00_barnet.mp3,poemswealllove_00_barnet
20915,"History of Tom Jones, a Foundling (Version 2)",English,15664,654423,1,Author's Preface,541,https://www.archive.org/download/historyoftomjones_2411_librivox/tomjones_00_fielding.mp3,tomjones_00_fielding
20917,Living Poet,English,19700,654514,1,A Living Poet - Read by AJL,73,https://www.archive.org/download/alivingpoet_2409.poem_librivox/livingpoet_kendall_ajl.mp3,livingpoet_kendall_ajl
