segment_file,original_file,segment_index,duration
sacrifice_08_bavnick_0002.mp3,sacrifice_08_bavnick,2,21.878616780045352
autobiographyoflorddouglas_20_douglas_0019.mp3,autobiographyoflorddouglas_20_douglas,19,27.651678004535146
autobiographyoflorddouglas_19_douglas_0019.mp3,autobiographyoflorddouglas_19_douglas,19,23.83780045351474
richcrooks_05_young_0005.mp3,richcrooks_05_young,5,28.69657596371882
sacrifice_08_bavnick_0003.mp3,sacrifice_08_bavnick,3,28.304739229024943
sacrifice_08_bavnick_0005.mp3,sacrifice_08_bavnick,5,29.166780045351473
richcrooks_05_young_0007.mp3,richcrooks_05_young,7,29.976575963718822
richcrooks_05_young_0008.mp3,richcrooks_05_young,8,27.076984126984126
richcrooks_05_young_0006.mp3,richcrooks_05_young,6,23.18473922902494
richcrooks_05_young_0010.mp3,richcrooks_05_young,10,30.00269841269841
richcrooks_05_young_0011.mp3,richcrooks_05_young,11,25.039433106575963
sacrifice_08_bavnick_0004.mp3,sacrifice_08_bavnick,4,23.785555555555554
sacrifice_08_bavnick_0006.mp3,sacrifice_08_bavnick,6,27.076984126984126
sacrifice_08_bavnick_0007.mp3,sacrifice_08_bavnick,7,30.00269841269841
sacrifice_08_bavnick_0008.mp3,sacrifice_08_bavnick,8,20.781473922902496
richcrooks_05_young_0009.mp3,richcrooks_05_young,9,29.11453514739229
sacrifice_08_bavnick_0010.mp3,sacrifice_08_bavnick,10,16.549637188208617
sacrifice_08_bavnick_0013.mp3,sacrifice_08_bavnick,13,30.00269841269841
sacrifice_08_bavnick_0011.mp3,sacrifice_08_bavnick,11,30.00269841269841
richcrooks_05_young_0013.mp3,richcrooks_05_young,13,29.976575963718822
sacrifice_08_bavnick_0012.mp3,sacrifice_08_bavnick,12,17.8818820861678
richcrooks_05_young_0015.mp3,richcrooks_05_young,15,29.976575963718822
richcrooks_05_young_0012.mp3,richcrooks_05_young,12,22.923514739229024
sacrifice_08_bavnick_0009.mp3,sacrifice_08_bavnick,9,26.476167800453513
richcrooks_05_young_0014.mp3,richcrooks_05_young,14,26.188820861678003
richcrooks_05_young_0018.mp3,richcrooks_05_young,18,29.898208616780046
sacrifice_08_bavnick_0014.mp3,sacrifice_08_bavnick,14,23.367596371882087
richcrooks_05_young_0017.mp3,richcrooks_05_young,17,29.976575963718822
sacrifice_08_bavnick_0017.mp3,sacrifice_08_bavnick,17,26.293310657596372
sacrifice_08_bavnick_0015.mp3,sacrifice_08_bavnick,15,28.40922902494331
richcrooks_05_young_0016.mp3,richcrooks_05_young,16,27.25984126984127
sacrifice_08_bavnick_0018.mp3,sacrifice_08_bavnick,18,29.976575963718822
richcrooks_05_young_0019.mp3,richcrooks_05_young,19,29.976575963718822
sacrifice_08_bavnick_0016.mp3,sacrifice_08_bavnick,16,28.95780045351474
abysmalhorror_01_wallis_0003.mp3,abysmalhorror_01_wallis,3,28.905555555555555
abysmalhorror_01_wallis_0000.mp3,abysmalhorror_01_wallis,0,22.871269841269843
abysmalhorror_01_wallis_0001.mp3,abysmalhorror_01_wallis,1,23.57657596371882
sacrifice_08_bavnick_0019.mp3,sacrifice_08_bavnick,19,15.191269841269841
abysmalhorror_01_wallis_0009.mp3,abysmalhorror_01_wallis,9,25.509637188208618
abysmalhorror_01_wallis_0002.mp3,abysmalhorror_01_wallis,2,28.85331065759637
abysmalhorror_01_wallis_0006.mp3,abysmalhorror_01_wallis,6,20.468004535147394
abysmalhorror_01_wallis_0007.mp3,abysmalhorror_01_wallis,7,21.56514739229025
abysmalhorror_01_wallis_0008.mp3,abysmalhorror_01_wallis,8,30.00269841269841
abysmalhorror_01_wallis_0012.mp3,abysmalhorror_01_wallis,12,22.192086167800454
abysmalhorror_01_wallis_0004.mp3,abysmalhorror_01_wallis,4,23.785555555555554
abysmalhorror_01_wallis_0005.mp3,abysmalhorror_01_wallis,5,24.752086167800453
abysmalhorror_01_wallis_0010.mp3,abysmalhorror_01_wallis,10,24.54310657596372
abysmalhorror_01_wallis_0013.mp3,abysmalhorror_01_wallis,13,29.976575963718822
abysmalhorror_01_wallis_0014.mp3,abysmalhorror_01_wallis,14,27.8084126984127
abysmalhorror_01_wallis_0011.mp3,abysmalhorror_01_wallis,11,29.14065759637188
abysmalhorror_01_wallis_0019.mp3,abysmalhorror_01_wallis,19,22.087596371882086
autobiographyoflorddouglas_01_douglas_0001.mp3,autobiographyoflorddouglas_01_douglas,1,27.25984126984127
abysmalhorror_01_wallis_0018.mp3,abysmalhorror_01_wallis,18,30.00269841269841
abysmalhorror_01_wallis_0016.mp3,abysmalhorror_01_wallis,16,18.58718820861678
abysmalhorror_01_wallis_0015.mp3,abysmalhorror_01_wallis,15,29.37575963718821
autobiographyoflorddouglas_01_douglas_0002.mp3,autobiographyoflorddouglas_01_douglas,2,23.524331065759636
abysmalhorror_01_wallis_0017.mp3,abysmalhorror_01_wallis,17,21.7218820861678
autobiographyoflorddouglas_01_douglas_0007.mp3,autobiographyoflorddouglas_01_douglas,7,26.032086167800454
autobiographyoflorddouglas_01_douglas_0000.mp3,autobiographyoflorddouglas_01_douglas,0,26.293310657596372
autobiographyoflorddouglas_01_douglas_0008.mp3,autobiographyoflorddouglas_01_douglas,8,29.11453514739229
autobiographyoflorddouglas_01_douglas_0006.mp3,autobiographyoflorddouglas_01_douglas,6,15.844331065759636
autobiographyoflorddouglas_01_douglas_0003.mp3,autobiographyoflorddouglas_01_douglas,3,27.103106575963718
autobiographyoflorddouglas_01_douglas_0010.mp3,autobiographyoflorddouglas_01_douglas,10,24.072902494331064
autobiographyoflorddouglas_01_douglas_0009.mp3,autobiographyoflorddouglas_01_douglas,9,24.386371882086166
autobiographyoflorddouglas_01_douglas_0005.mp3,autobiographyoflorddouglas_01_douglas,5,22.27045351473923
autobiographyoflorddouglas_01_douglas_0011.mp3,autobiographyoflorddouglas_01_douglas,11,23.57657596371882
autobiographyoflorddouglas_01_douglas_0014.mp3,autobiographyoflorddouglas_01_douglas,14,25.69249433106576
autobiographyoflorddouglas_01_douglas_0016.mp3,autobiographyoflorddouglas_01_douglas,16,18.378208616780046
autobiographyoflorddouglas_01_douglas_0013.mp3,autobiographyoflorddouglas_01_douglas,13,29.976575963718822
autobiographyoflorddouglas_10_douglas_0001.mp3,autobiographyoflorddouglas_10_douglas,1,24.41249433106576
autobiographyoflorddouglas_01_douglas_0015.mp3,autobiographyoflorddouglas_01_douglas,15,19.135759637188208
autobiographyoflorddouglas_01_douglas_0004.mp3,autobiographyoflorddouglas_01_douglas,4,17.8818820861678
autobiographyoflorddouglas_12_douglas_0001.mp3,autobiographyoflorddouglas_12_douglas,1,28.330861678004535
autobiographyoflorddouglas_01_douglas_0012.mp3,autobiographyoflorddouglas_01_douglas,12,26.97249433106576
autobiographyoflorddouglas_02_douglas_0005.mp3,autobiographyoflorddouglas_02_douglas,5,29.192902494331065
autobiographyoflorddouglas_32_douglas_0009.mp3,autobiographyoflorddouglas_32_douglas,9,26.476167800453513
autobiographyoflorddouglas_30_douglas_0009.mp3,autobiographyoflorddouglas_30_douglas,9,24.647596371882088
autobiographyoflorddouglas_34_douglas_0000.mp3,autobiographyoflorddouglas_34_douglas,0,28.618208616780045
autobiographyoflorddouglas_24_douglas_0004.mp3,autobiographyoflorddouglas_24_douglas,4,23.210861678004534
autobiographyoflorddouglas_34_douglas_0001.mp3,autobiographyoflorddouglas_34_douglas,1,16.810861678004535
autobiographyoflorddouglas_12_douglas_0002.mp3,autobiographyoflorddouglas_12_douglas,2,27.756167800453515
autobiographyoflorddouglas_34_douglas_0002.mp3,autobiographyoflorddouglas_34_douglas,2,26.136575963718823
autobiographyoflorddouglas_12_douglas_0005.mp3,autobiographyoflorddouglas_12_douglas,5,25.222290249433108
autobiographyoflorddouglas_12_douglas_0003.mp3,autobiographyoflorddouglas_12_douglas,3,29.976575963718822
autobiographyoflorddouglas_10_douglas_0002.mp3,autobiographyoflorddouglas_10_douglas,2,21.382290249433108
autobiographyoflorddouglas_34_douglas_0003.mp3,autobiographyoflorddouglas_34_douglas,3,28.67045351473923
autobiographyoflorddouglas_34_douglas_0004.mp3,autobiographyoflorddouglas_34_douglas,4,26.241065759637188
autobiographyoflorddouglas_12_douglas_0006.mp3,autobiographyoflorddouglas_12_douglas,6,28.174126984126985
autobiographyoflorddouglas_34_douglas_0006.mp3,autobiographyoflorddouglas_34_douglas,6,25.640249433106575
autobiographyoflorddouglas_12_douglas_0007.mp3,autobiographyoflorddouglas_12_douglas,7,24.85657596371882
autobiographyoflorddouglas_10_douglas_0003.mp3,autobiographyoflorddouglas_10_douglas,3,25.614126984126983
autobiographyoflorddouglas_10_douglas_0007.mp3,autobiographyoflorddouglas_10_douglas,7,26.763514739229024
autobiographyoflorddouglas_12_douglas_0004.mp3,autobiographyoflorddouglas_12_douglas,4,21.643514739229026
autobiographyoflorddouglas_10_douglas_0006.mp3,autobiographyoflorddouglas_10_douglas,6,29.66310657596372
autobiographyoflorddouglas_34_douglas_0007.mp3,autobiographyoflorddouglas_34_douglas,7,23.10637188208617
autobiographyoflorddouglas_34_douglas_0005.mp3,autobiographyoflorddouglas_34_douglas,5,25.666371882086167
autobiographyoflorddouglas_02_douglas_0001.mp3,autobiographyoflorddouglas_02_douglas,1,18.639433106575964
sacrifice_07_bavnick_0000.mp3,sacrifice_07_bavnick,0,29.4018820861678
autobiographyoflorddouglas_02_douglas_0000.mp3,autobiographyoflorddouglas_02_douglas,0,26.188820861678003
autobiographyoflorddouglas_04_douglas_0008.mp3,autobiographyoflorddouglas_04_douglas,8,21.330045351473924
autobiographyoflorddouglas_02_douglas_0002.mp3,autobiographyoflorddouglas_02_douglas,2,28.67045351473923
autobiographyoflorddouglas_04_douglas_0009.mp3,autobiographyoflorddouglas_04_douglas,9,29.37575963718821
autobiographyoflorddouglas_02_douglas_0006.mp3,autobiographyoflorddouglas_02_douglas,6,29.95045351473923
autobiographyoflorddouglas_02_douglas_0003.mp3,autobiographyoflorddouglas_02_douglas,3,19.318616780045353
autobiographyoflorddouglas_24_douglas_0003.mp3,autobiographyoflorddouglas_24_douglas,3,18.665555555555557
autobiographyoflorddouglas_24_douglas_0000.mp3,autobiographyoflorddouglas_24_douglas,0,24.15126984126984
autobiographyoflorddouglas_22_douglas_0008.mp3,autobiographyoflorddouglas_22_douglas,8,24.308004535147393
autobiographyoflorddouglas_24_douglas_0001.mp3,autobiographyoflorddouglas_24_douglas,1,22.923514739229024
autobiographyoflorddouglas_24_douglas_0006.mp3,autobiographyoflorddouglas_24_douglas,6,16.86310657596372
autobiographyoflorddouglas_24_douglas_0002.mp3,autobiographyoflorddouglas_24_douglas,2,28.148004535147393
autobiographyoflorddouglas_02_douglas_0007.mp3,autobiographyoflorddouglas_02_douglas,7,23.41984126984127
autobiographyoflorddouglas_32_douglas_0000.mp3,autobiographyoflorddouglas_32_douglas,0,27.181473922902494
autobiographyoflorddouglas_24_douglas_0007.mp3,autobiographyoflorddouglas_24_douglas,7,16.967596371882085
autobiographyoflorddouglas_22_douglas_0009.mp3,autobiographyoflorddouglas_22_douglas,9,28.80106575963719
autobiographyoflorddouglas_12_douglas_0008.mp3,autobiographyoflorddouglas_12_douglas,8,29.976575963718822
autobiographyoflorddouglas_22_douglas_0004.mp3,autobiographyoflorddouglas_22_douglas,4,29.976575963718822
autobiographyoflorddouglas_04_douglas_0000.mp3,autobiographyoflorddouglas_04_douglas,0,28.40922902494331
autobiographyoflorddouglas_24_douglas_0008.mp3,autobiographyoflorddouglas_24_douglas,8,20.676984126984127
autobiographyoflorddouglas_04_douglas_0004.mp3,autobiographyoflorddouglas_04_douglas,4,19.893310657596373
autobiographyoflorddouglas_24_douglas_0005.mp3,autobiographyoflorddouglas_24_douglas,5,17.803514739229026
autobiographyoflorddouglas_34_douglas_0008.mp3,autobiographyoflorddouglas_34_douglas,8,28.069637188208617
sacrifice_07_bavnick_0001.mp3,sacrifice_07_bavnick,1,22.688412698412698
autobiographyoflorddouglas_24_douglas_0009.mp3,autobiographyoflorddouglas_24_douglas,9,17.568412698412697
autobiographyoflorddouglas_22_douglas_0005.mp3,autobiographyoflorddouglas_22_douglas,5,24.464739229024943
autobiographyoflorddouglas_12_douglas_0009.mp3,autobiographyoflorddouglas_12_douglas,9,24.099024943310656
autobiographyoflorddouglas_34_douglas_0009.mp3,autobiographyoflorddouglas_34_douglas,9,27.076984126984126
autobiographyoflorddouglas_32_douglas_0001.mp3,autobiographyoflorddouglas_32_douglas,1,26.39780045351474
autobiographyoflorddouglas_04_douglas_0002.mp3,autobiographyoflorddouglas_04_douglas,2,28.487596371882088
autobiographyoflorddouglas_04_douglas_0001.mp3,autobiographyoflorddouglas_04_douglas,1,22.374943310657596
sacrifice_07_bavnick_0002.mp3,sacrifice_07_bavnick,2,30.00269841269841
autobiographyoflorddouglas_04_douglas_0005.mp3,autobiographyoflorddouglas_04_douglas,5,18.378208616780046
autobiographyoflorddouglas_16_douglas_0000.mp3,autobiographyoflorddouglas_16_douglas,0,25.248412698412697
autobiographyoflorddouglas_32_douglas_0018.mp3,autobiographyoflorddouglas_32_douglas,18,25.770861678004536
autobiographyoflorddouglas_30_douglas_0018.mp3,autobiographyoflorddouglas_30_douglas,18,23.10637188208617
autobiographyoflorddouglas_10_douglas_0010.mp3,autobiographyoflorddouglas_10_douglas,10,27.677800453514738
autobiographyoflorddouglas_12_douglas_0010.mp3,autobiographyoflorddouglas_12_douglas,10,28.09575963718821
autobiographyoflorddouglas_36_douglas_0008.mp3,autobiographyoflorddouglas_36_douglas,8,19.86718820861678
autobiographyoflorddouglas_04_douglas_0003.mp3,autobiographyoflorddouglas_04_douglas,3,19.527596371882087
autobiographyoflorddouglas_34_douglas_0010.mp3,autobiographyoflorddouglas_34_douglas,10,30.00269841269841
autobiographyoflorddouglas_10_douglas_0011.mp3,autobiographyoflorddouglas_10_douglas,11,22.636167800453514
autobiographyoflorddouglas_02_douglas_0014.mp3,autobiographyoflorddouglas_02_douglas,14,25.5618820861678
autobiographyoflorddouglas_24_douglas_0014.mp3,autobiographyoflorddouglas_24_douglas,14,29.4018820861678
sacrifice_07_bavnick_0003.mp3,sacrifice_07_bavnick,3,30.00269841269841
autobiographyoflorddouglas_30_douglas_0019.mp3,autobiographyoflorddouglas_30_douglas,19,21.199433106575963
autobiographyoflorddouglas_16_douglas_0001.mp3,autobiographyoflorddouglas_16_douglas,1,29.7153514739229
autobiographyoflorddouglas_12_douglas_0011.mp3,autobiographyoflorddouglas_12_douglas,11,20.912086167800453
autobiographyoflorddouglas_34_douglas_0011.mp3,autobiographyoflorddouglas_34_douglas,11,28.592086167800453
autobiographyoflorddouglas_10_douglas_0012.mp3,autobiographyoflorddouglas_10_douglas,12,22.165963718820862
sacrifice_07_bavnick_0004.mp3,sacrifice_07_bavnick,4,30.00269841269841
autobiographyoflorddouglas_24_douglas_0015.mp3,autobiographyoflorddouglas_24_douglas,15,29.924331065759638
autobiographyoflorddouglas_36_douglas_0009.mp3,autobiographyoflorddouglas_36_douglas,9,27.050861678004534
autobiographyoflorddouglas_32_douglas_0019.mp3,autobiographyoflorddouglas_32_douglas,19,24.961065759637187
autobiographyoflorddouglas_12_douglas_0012.mp3,autobiographyoflorddouglas_12_douglas,12,28.174126984126985
autobiographyoflorddouglas_02_douglas_0015.mp3,autobiographyoflorddouglas_02_douglas,15,28.85331065759637
autobiographyoflorddouglas_35_douglas_0000.mp3,autobiographyoflorddouglas_35_douglas,0,23.550453514739228
autobiographyoflorddouglas_16_douglas_0002.mp3,autobiographyoflorddouglas_16_douglas,2,29.454126984126983
autobiographyoflorddouglas_34_douglas_0012.mp3,autobiographyoflorddouglas_34_douglas,12,28.174126984126985
sacrifice_07_bavnick_0005.mp3,sacrifice_07_bavnick,5,26.920249433106576
autobiographyoflorddouglas_10_douglas_0013.mp3,autobiographyoflorddouglas_10_douglas,13,25.248412698412697
autobiographyoflorddouglas_02_douglas_0016.mp3,autobiographyoflorddouglas_02_douglas,16,28.487596371882088
autobiographyoflorddouglas_24_douglas_0016.mp3,autobiographyoflorddouglas_24_douglas,16,20.389637188208617
autobiographyoflorddouglas_15_douglas_0008.mp3,autobiographyoflorddouglas_15_douglas,8,29.166780045351473
autobiographyoflorddouglas_16_douglas_0003.mp3,autobiographyoflorddouglas_16_douglas,3,29.924331065759638
autobiographyoflorddouglas_12_douglas_0013.mp3,autobiographyoflorddouglas_12_douglas,13,22.087596371882086
autobiographyoflorddouglas_34_douglas_0013.mp3,autobiographyoflorddouglas_34_douglas,13,28.69657596371882
autobiographyoflorddouglas_24_douglas_0017.mp3,autobiographyoflorddouglas_24_douglas,17,24.54310657596372
autobiographyoflorddouglas_04_douglas_0006.mp3,autobiographyoflorddouglas_04_douglas,6,25.770861678004536
sacrifice_07_bavnick_0007.mp3,sacrifice_07_bavnick,7,26.920249433106576
autobiographyoflorddouglas_02_douglas_0010.mp3,autobiographyoflorddouglas_02_douglas,10,25.82310657596372
autobiographyoflorddouglas_12_douglas_0014.mp3,autobiographyoflorddouglas_12_douglas,14,22.218208616780046
autobiographyoflorddouglas_02_douglas_0017.mp3,autobiographyoflorddouglas_02_douglas,17,26.606780045351474
autobiographyoflorddouglas_22_douglas_0018.mp3,autobiographyoflorddouglas_22_douglas,18,26.94637188208617
sacrifice_07_bavnick_0006.mp3,sacrifice_07_bavnick,6,28.80106575963719
autobiographyoflorddouglas_16_douglas_0004.mp3,autobiographyoflorddouglas_16_douglas,4,27.25984126984127
autobiographyoflorddouglas_12_douglas_0015.mp3,autobiographyoflorddouglas_12_douglas,15,25.352902494331065
autobiographyoflorddouglas_10_douglas_0016.mp3,autobiographyoflorddouglas_10_douglas,16,18.064739229024944
autobiographyoflorddouglas_10_douglas_0014.mp3,autobiographyoflorddouglas_10_douglas,14,29.584739229024944
sacrifice_07_bavnick_0008.mp3,sacrifice_07_bavnick,8,22.165963718820862
autobiographyoflorddouglas_10_douglas_0017.mp3,autobiographyoflorddouglas_10_douglas,17,27.651678004535146
autobiographyoflorddouglas_26_douglas_0008.mp3,autobiographyoflorddouglas_26_douglas,8,21.330045351473924
autobiographyoflorddouglas_02_douglas_0011.mp3,autobiographyoflorddouglas_02_douglas,11,23.10637188208617
autobiographyoflorddouglas_32_douglas_0002.mp3,autobiographyoflorddouglas_32_douglas,2,25.8753514739229
autobiographyoflorddouglas_34_douglas_0014.mp3,autobiographyoflorddouglas_34_douglas,14,22.949637188208616
autobiographyoflorddouglas_10_douglas_0015.mp3,autobiographyoflorddouglas_10_douglas,15,29.976575963718822
autobiographyoflorddouglas_22_douglas_0006.mp3,autobiographyoflorddouglas_22_douglas,6,20.70310657596372
autobiographyoflorddouglas_04_douglas_0007.mp3,autobiographyoflorddouglas_04_douglas,7,24.020657596371883
sacrifice_07_bavnick_0009.mp3,sacrifice_07_bavnick,9,29.976575963718822
autobiographyoflorddouglas_04_douglas_0018.mp3,autobiographyoflorddouglas_04_douglas,18,27.12922902494331
autobiographyoflorddouglas_24_douglas_0010.mp3,autobiographyoflorddouglas_24_douglas,10,29.976575963718822
autobiographyoflorddouglas_12_douglas_0016.mp3,autobiographyoflorddouglas_12_douglas,16,26.868004535147392
autobiographyoflorddouglas_02_douglas_0012.mp3,autobiographyoflorddouglas_02_douglas,12,29.42800453514739
autobiographyoflorddouglas_32_douglas_0003.mp3,autobiographyoflorddouglas_32_douglas,3,18.11698412698413
autobiographyoflorddouglas_26_douglas_0009.mp3,autobiographyoflorddouglas_26_douglas,9,22.58392290249433
autobiographyoflorddouglas_21_douglas_0000.mp3,autobiographyoflorddouglas_21_douglas,0,27.99126984126984
autobiographyoflorddouglas_22_douglas_0019.mp3,autobiographyoflorddouglas_22_douglas,19,26.789637188208616
autobiographyoflorddouglas_34_douglas_0015.mp3,autobiographyoflorddouglas_34_douglas,15,19.109637188208616
sacrifice_07_bavnick_0010.mp3,sacrifice_07_bavnick,10,28.69657596371882
autobiographyoflorddouglas_04_douglas_0019.mp3,autobiographyoflorddouglas_04_douglas,19,22.58392290249433
autobiographyoflorddouglas_31_douglas_0004.mp3,autobiographyoflorddouglas_31_douglas,4,23.916167800453515
autobiographyoflorddouglas_16_douglas_0005.mp3,autobiographyoflorddouglas_16_douglas,5,23.733310657596373
autobiographyoflorddouglas_35_douglas_0004.mp3,autobiographyoflorddouglas_35_douglas,4,16.941473922902496
autobiographyoflorddouglas_24_douglas_0011.mp3,autobiographyoflorddouglas_24_douglas,11,21.225555555555555
autobiographyoflorddouglas_16_douglas_0006.mp3,autobiographyoflorddouglas_16_douglas,6,24.15126984126984
autobiographyoflorddouglas_12_douglas_0017.mp3,autobiographyoflorddouglas_12_douglas,17,24.961065759637187
autobiographyoflorddouglas_23_douglas_0000.mp3,autobiographyoflorddouglas_23_douglas,0,28.67045351473923
autobiographyoflorddouglas_02_douglas_0013.mp3,autobiographyoflorddouglas_02_douglas,13,29.219024943310657
sacrifice_03_bavnick_0000.mp3,sacrifice_03_bavnick,0,29.976575963718822
autobiographyoflorddouglas_03_douglas_0008.mp3,autobiographyoflorddouglas_03_douglas,8,24.882698412698414
autobiographyoflorddouglas_33_douglas_0004.mp3,autobiographyoflorddouglas_33_douglas,4,25.27453514739229
autobiographyoflorddouglas_02_douglas_0008.mp3,autobiographyoflorddouglas_02_douglas,8,27.52106575963719
autobiographyoflorddouglas_22_douglas_0007.mp3,autobiographyoflorddouglas_22_douglas,7,29.976575963718822
sacrifice_03_bavnick_0001.mp3,sacrifice_03_bavnick,1,25.901473922902493
autobiographyoflorddouglas_22_douglas_0000.mp3,autobiographyoflorddouglas_22_douglas,0,22.662290249433106
autobiographyoflorddouglas_21_douglas_0001.mp3,autobiographyoflorddouglas_21_douglas,1,25.483514739229026
autobiographyoflorddouglas_24_douglas_0012.mp3,autobiographyoflorddouglas_24_douglas,12,29.976575963718822
autobiographyoflorddouglas_34_douglas_0016.mp3,autobiographyoflorddouglas_34_douglas,16,23.759433106575965
sacrifice_07_bavnick_0011.mp3,sacrifice_07_bavnick,11,29.793718820861677
autobiographyoflorddouglas_31_douglas_0005.mp3,autobiographyoflorddouglas_31_douglas,5,18.064739229024944
autobiographyoflorddouglas_35_douglas_0005.mp3,autobiographyoflorddouglas_35_douglas,5,27.886780045351475
autobiographyoflorddouglas_32_douglas_0004.mp3,autobiographyoflorddouglas_32_douglas,4,20.72922902494331
autobiographyoflorddouglas_16_douglas_0007.mp3,autobiographyoflorddouglas_16_douglas,7,17.385555555555555
autobiographyoflorddouglas_21_douglas_0002.mp3,autobiographyoflorddouglas_21_douglas,2,29.036167800453516
autobiographyoflorddouglas_32_douglas_0010.mp3,autobiographyoflorddouglas_32_douglas,10,29.219024943310657
autobiographyoflorddouglas_32_douglas_0005.mp3,autobiographyoflorddouglas_32_douglas,5,28.85331065759637
autobiographyoflorddouglas_12_douglas_0018.mp3,autobiographyoflorddouglas_12_douglas,18,23.210861678004534
autobiographyoflorddouglas_22_douglas_0014.mp3,autobiographyoflorddouglas_22_douglas,14,26.136575963718823
autobiographyoflorddouglas_02_douglas_0009.mp3,autobiographyoflorddouglas_02_douglas,9,26.502290249433106
sacrifice_07_bavnick_0012.mp3,sacrifice_07_bavnick,12,29.84596371882086
autobiographyoflorddouglas_33_douglas_0005.mp3,autobiographyoflorddouglas_33_douglas,5,28.043514739229025
autobiographyoflorddouglas_34_douglas_0017.mp3,autobiographyoflorddouglas_34_douglas,17,28.82718820861678
autobiographyoflorddouglas_03_douglas_0009.mp3,autobiographyoflorddouglas_03_douglas,9,23.367596371882087
autobiographyoflorddouglas_31_douglas_0006.mp3,autobiographyoflorddouglas_31_douglas,6,29.793718820861677
autobiographyoflorddouglas_23_douglas_0001.mp3,autobiographyoflorddouglas_23_douglas,1,26.789637188208616
sacrifice_03_bavnick_0002.mp3,sacrifice_03_bavnick,2,23.236984126984126
autobiographyoflorddouglas_22_douglas_0015.mp3,autobiographyoflorddouglas_22_douglas,15,28.148004535147393
autobiographyoflorddouglas_32_douglas_0011.mp3,autobiographyoflorddouglas_32_douglas,11,22.00922902494331
autobiographyoflorddouglas_12_douglas_0019.mp3,autobiographyoflorddouglas_12_douglas,19,16.079433106575962
autobiographyoflorddouglas_24_douglas_0013.mp3,autobiographyoflorddouglas_24_douglas,13,25.53575963718821
autobiographyoflorddouglas_16_douglas_0008.mp3,autobiographyoflorddouglas_16_douglas,8,24.621473922902496
autobiographyoflorddouglas_04_douglas_0010.mp3,autobiographyoflorddouglas_04_douglas,10,18.87453514739229
autobiographyoflorddouglas_35_douglas_0006.mp3,autobiographyoflorddouglas_35_douglas,6,18.43045351473923
autobiographyoflorddouglas_21_douglas_0003.mp3,autobiographyoflorddouglas_21_douglas,3,25.53575963718821
autobiographyoflorddouglas_22_douglas_0001.mp3,autobiographyoflorddouglas_22_douglas,1,29.976575963718822
autobiographyoflorddouglas_32_douglas_0006.mp3,autobiographyoflorddouglas_32_douglas,6,26.711269841269843
autobiographyoflorddouglas_26_douglas_0004.mp3,autobiographyoflorddouglas_26_douglas,4,29.636984126984128
autobiographyoflorddouglas_31_douglas_0007.mp3,autobiographyoflorddouglas_31_douglas,7,26.26718820861678
richcrooks_13_young_0000.mp3,richcrooks_13_young,0,28.618208616780045
sacrifice_07_bavnick_0013.mp3,sacrifice_07_bavnick,13,29.062290249433108
autobiographyoflorddouglas_36_douglas_0000.mp3,autobiographyoflorddouglas_36_douglas,0,27.573310657596373
autobiographyoflorddouglas_22_douglas_0002.mp3,autobiographyoflorddouglas_22_douglas,2,24.177392290249433
autobiographyoflorddouglas_16_douglas_0009.mp3,autobiographyoflorddouglas_16_douglas,9,25.039433106575963
autobiographyoflorddouglas_34_douglas_0018.mp3,autobiographyoflorddouglas_34_douglas,18,18.534943310657596
autobiographyoflorddouglas_04_douglas_0011.mp3,autobiographyoflorddouglas_04_douglas,11,23.628820861678005
autobiographyoflorddouglas_04_douglas_0014.mp3,autobiographyoflorddouglas_04_douglas,14,22.84514739229025
autobiographyoflorddouglas_24_douglas_0018.mp3,autobiographyoflorddouglas_24_douglas,18,19.135759637188208
richcrooks_13_young_0001.mp3,richcrooks_13_young,1,29.010045351473924
autobiographyoflorddouglas_35_douglas_0007.mp3,autobiographyoflorddouglas_35_douglas,7,30.00269841269841
autobiographyoflorddouglas_21_douglas_0004.mp3,autobiographyoflorddouglas_21_douglas,4,28.98392290249433
sacrifice_03_bavnick_0003.mp3,sacrifice_03_bavnick,3,29.767596371882085
sacrifice_07_bavnick_0014.mp3,sacrifice_07_bavnick,14,25.640249433106575
autobiographyoflorddouglas_32_douglas_0007.mp3,autobiographyoflorddouglas_32_douglas,7,30.00269841269841
autobiographyoflorddouglas_31_douglas_0000.mp3,autobiographyoflorddouglas_31_douglas,0,18.796167800453514
sacrifice_03_bavnick_0004.mp3,sacrifice_03_bavnick,4,22.27045351473923
autobiographyoflorddouglas_11_douglas_0008.mp3,autobiographyoflorddouglas_11_douglas,8,28.148004535147393
autobiographyoflorddouglas_24_douglas_0019.mp3,autobiographyoflorddouglas_24_douglas,19,29.976575963718822
autobiographyoflorddouglas_22_douglas_0003.mp3,autobiographyoflorddouglas_22_douglas,3,24.961065759637187
autobiographyoflorddouglas_34_douglas_0019.mp3,autobiographyoflorddouglas_34_douglas,19,24.56922902494331
autobiographyoflorddouglas_04_douglas_0015.mp3,autobiographyoflorddouglas_04_douglas,15,17.228820861678006
autobiographyoflorddouglas_36_douglas_0001.mp3,autobiographyoflorddouglas_36_douglas,1,21.930861678004536
autobiographyoflorddouglas_26_douglas_0005.mp3,autobiographyoflorddouglas_26_douglas,5,24.360249433106574
autobiographyoflorddouglas_04_douglas_0012.mp3,autobiographyoflorddouglas_04_douglas,12,15.73984126984127
